id,zipcode,lat,long,School_Name,School_Zipcode,District,School_Type,Distance to School(miles)
425069136,98053,47.6854,-122.048,Rosa Parks Elementary School,98053,LAKE WASHINGTON,School-Elementary,0.59194818
5528600050,98027,47.5321,-122.034,Gibson Ek,98027,ISSAQUAH,School-Alternative,0.37616746
8682290660,98053,47.7243,-122.032,Laura Ingalls Wilder Elementary School,98077,LAKE WASHINGTON,School-Elementary,0.56220805
1839920050,98034,47.7247,-122.181,Robert Frost Elementary School,98034,LAKE WASHINGTON,School-Elementary,0.11062091
6624010010,98031,47.4179,-122.181,Kentridge High School,98031,KENT,School-High,0.33992614
9406590010,98038,47.3833,-122.037,Lake Wilderness Elementary School,98038,TAHOMA,School-Elementary,0.47191236
3575305362,98074,47.617,-122.058,Margaret Mead Elementary School,98074,LAKE WASHINGTON,School-Elementary,0.63555714
8835900010,98118,47.5509,-122.261,Graham Hill Elementary School,98118,SEATTLE,School-Elementary,0.49822878
7199000290,98052,47.6899,-122.122,Redmond Middle School,98052,LAKE WASHINGTON,School-Junior High/Middle,0.16124697
6669150280,98031,47.4068,-122.175,Soos Creek Elementary School,98031,KENT,School-Elementary,0.15210099
2619600010,98007,47.6196,-122.139,Highland Middle School,98007,BELLEVUE,School-Junior High/Middle,0.43995512
2314300420,98058,47.4644,-122.151,Fairwood Elementary School,98058,KENT,School-Elementary,0.87935147
9512500380,98052,47.6711,-122.148,Rose Hill Middle School,98052,LAKE WASHINGTON,School-Junior High/Middle,0.55767817
8653600050,98074,47.6144,-122.067,Margaret Mead Elementary School,98074,LAKE WASHINGTON,School-Elementary,1.0085459
4045900020,98072,47.7608,-122.118,Leota Jr High School,98072,NORTHSHORE,School-Junior High/Middle,0.47282654
1311800130,98001,47.3369,-122.275,Camelot Elementary School,98001,FEDERAL WAY,School-Elementary,0.49570208
9542890010,98052,47.6858,-122.102,Redmond High School,98052,LAKE WASHINGTON,School-High,0.66152996
4027700795,98028,47.77,-122.264,Kenmore Jr High School,98028,NORTHSHORE,School-Junior High/Middle,0.63039946
7013200280,98119,47.6404,-122.361,Frantz H. Coe Elementary School,98119,SEATTLE,School-Elementary,0.21438703
2460700430,98058,47.4627,-122.168,Tiffany Park Elementary School,98058,RENTON,School-Elementary,0.52254413
6147650280,98042,47.3837,-122.099,Maple View Middle School,98042,TAHOMA,School-Junior High/Middle,0.32887383
3574800010,98034,47.733,-122.22,Inglemoor High School,98028,NORTHSHORE,School-High,0.54245646
8731981640,98023,47.3165,-122.386,Twin Lakes Elementary School,98023,FEDERAL WAY,School-Elementary,0.11118177
1525069134,98053,47.6587,-122.022,Tesla STEM High School,98053,LAKE WASHINGTON,School-Alternative,1.00771515
2824069180,98027,47.5312,-122.04,Gibson Ek,98027,ISSAQUAH,School-Alternative,0.41495994
751000080,98125,47.7092,-122.291,Jane Addams Middle School,98125,SEATTLE,School-Junior High/Middle,0.09331652
2044500213,98125,47.7155,-122.315,Hazel Wolf K-8 School,98125,SEATTLE,School-Alternative,0.14203977
2044500213,98125,47.7155,-122.315,Hazel Wolf K-8 School,98125,SEATTLE,School-Alternative,0.14203977
1703400470,98118,47.5589,-122.29,Interagency Academy,98118,SEATTLE,School-Alternative,0.14351717
7363600185,98115,47.6915,-122.273,Waldorf High School Campus,98115,SEATTLE,School-High,0.45411097
3904901300,98029,47.5674,-122.019,Pacific Cascade Middle School,98029,ISSAQUAH,School-Junior High/Middle,0.67014033
7548300425,98144,47.5883,-122.311,Hamlin Robinson School,98144,SEATTLE,School-Alternative,0.20469719
4123830480,98038,47.3701,-122.041,Rock Creek Elementary School,98038,TAHOMA,School-Elementary,0.9259168
9477000280,98034,47.7336,-122.19,Helen Keller Elementary School,98034,LAKE WASHINGTON,School-Elementary,0.66107663
8567450080,98019,47.7394,-121.965,Cedarcrest High School,98019,RIVERVIEW,School-High,0.63755958
7129304540,98118,47.5192,-122.266,Rainier Beach High School,98118,SEATTLE,School-High,0.33588937
6648100010,98133,47.7762,-122.337,Echo Lake Elementary School,98133,SHORELINE,School-Elementary,0.43443115
5536100020,98004,47.6227,-122.207,Sacred Heart School,98004,BELLEVUE,School-Elementary,0.26511005
5536100020,98004,47.6227,-122.207,Sacred Heart School,98004,BELLEVUE,School-Elementary,0.26511005
5104450440,98058,47.4619,-122.153,Lindbergh High School,98058,RENTON,School-High,0.7860412
7560000050,98005,47.589,-122.165,Woodridge Elementary School,98005,BELLEVUE,School-Elementary,0.42010074
7784400130,98146,47.492,-122.364,Shorewood Elementary School,98146,HIGHLINE,School-Elementary,0.49984524
7298900010,98077,47.7365,-122.037,East Ridge Elementary School,98077,NORTHSHORE,School-Elementary,0.44145221
259601100,98008,47.634,-122.119,Sherwood Forest Elementary School-Bellevue,98008,BELLEVUE,School-Elementary,0.24996637
8041100010,98027,47.4616,-121.98,Maple Hills Elementary School,98059,ISSAQUAH,School-Elementary,4.03504419
5318100840,98112,47.6341,-122.284,McGilvra Elementary School,98112,SEATTLE,School-Elementary,0.03876327
2771101964,98199,47.6526,-122.384,Lawton Elementary School,98199,SEATTLE,School-Elementary,0.39949527
1560870470,98059,47.4909,-122.157,Honey Dew Elementary School,98059,RENTON,School-Elementary,0.47606393
1232000950,98117,47.6857,-122.378,Whittier Elementary School,98117,SEATTLE,School-Elementary,0.27136793
8682261440,98053,47.7128,-122.032,Laura Ingalls Wilder Elementary School,98077,LAKE WASHINGTON,School-Elementary,0.64925055
1370801440,98199,47.6429,-122.412,Catharine Blaine K-8 School,98199,SEATTLE,School-Elementary,0.54062344
7680400050,98166,47.4558,-122.362,Gregory Heights Elementary School,98166,HIGHLINE,School-Elementary,0.3250515
6928000440,98059,47.4824,-122.152,Maplewood Heights Elementary School,98059,RENTON,School-Elementary,0.22890945
3797000290,98103,47.6868,-122.348,Daniel Bagley Elementary School,98103,SEATTLE,School-Elementary,0.26126807
9264030470,98001,47.3179,-122.257,Evergreen Heights Elementary School,98001,AUBURN,School-Elementary,0.34838676
6300000396,98133,47.7059,-122.341,North Seattle College,98103,SEATTLE,School-College or University,0.59454503
1786700080,98042,47.3753,-122.155,Meridian Elementary School,98042,KENT,School-Elementary,0.24159681
5116000170,98028,47.7768,-122.268,Kenmore Jr High School,98028,NORTHSHORE,School-Junior High/Middle,0.65089705
8682282210,98053,47.7082,-122.019,Laura Ingalls Wilder Elementary School,98077,LAKE WASHINGTON,School-Elementary,1.31611763
8651611640,98074,47.6325,-122.064,Elizabeth Blackwell Elementary School,98074,LAKE WASHINGTON,School-Elementary,0.45235348
8946750020,98092,47.3205,-122.178,Lea Hill Elementary School,98092,AUBURN,School-Elementary,0.33314288
1939130420,98074,47.6251,-122.026,Samantha Smith Elementary School,98074,LAKE WASHINGTON,School-Elementary,0.30176172
7640400190,98177,47.7232,-122.371,Broadview-Thomson K-8 School,98133,SEATTLE,School-Elementary,0.78187478
4139420430,98006,47.553,-122.114,Open Window School,98006,ISSAQUAH,School-Elementary,0.41239884
1509500080,98030,47.385,-122.169,Martin Sortun Elementary School,98030,KENT,School-Elementary,0.46889622
6341000020,98146,47.4924,-122.34,New Start High School,98146,HIGHLINE,School-High,0.28561605
1022069071,98038,47.4038,-122.036,Shadow Lake Elementary School,98038,TAHOMA,School-Elementary,0.62080825
8078400020,98074,47.6324,-122.028,Christa McAuliffe Elementary School,98074,LAKE WASHINGTON,School-Elementary,0.4171303
9113200250,98052,47.6835,-122.161,Mark Twain Elementary School-Lake Washington,98033,LAKE WASHINGTON,School-Elementary,0.44818297
1592300010,98155,47.7646,-122.302,Aldercrest Learning Center,98155,SHORELINE,School-Other Facility,0.58803976
9250900095,98133,47.774,-122.351,Kings Schools,98133,SHORELINE,School-K-12,0.34794675
8815400670,98115,47.675,-122.289,Assumption St. Bridget School,98115,SEATTLE,School-Elementary,0.17893563
7212680080,98003,47.2623,-122.305,Rainier View Elementary School-Federal Way,98003,FEDERAL WAY,School-Elementary,0.78274673
2968801315,98166,47.4576,-122.348,Gregory Heights Elementary School,98166,HIGHLINE,School-Elementary,0.37384628
6141100255,98133,47.7169,-122.353,Christ the King School,98133,SEATTLE,School-Elementary,0.20708781
8068000440,98178,47.5091,-122.262,St. Paul School,98178,SEATTLE,School-Elementary,0.09775056
7883605900,98108,47.5254,-122.318,Concord International Elementary School,98108,SEATTLE,School-Elementary,0.33577106
9521101315,98103,47.6624,-122.347,KapKa Cooperative School,98103,SEATTLE,School-Elementary,0.17641551
8651442910,98042,47.3634,-122.09,Cedar Valley Elementary School,98042,KENT,School-Elementary,0.22355044
8113101233,98118,47.5494,-122.274,St. Edward School,98118,SEATTLE,School-Elementary,0.25376114
7016200460,98011,47.7407,-122.183,Northshore Jr High School,98011,NORTHSHORE,School-Junior High/Middle,0.22487328
4189800020,98028,47.736,-122.231,Moorlands Elementary School,98028,NORTHSHORE,School-Elementary,0.18150957
5506500170,98045,47.4798,-121.727,Twin Falls Middle School,98045,SNOQUALMIE VALLEY,School-Junior High/Middle,0.71354711
5135000170,98116,47.5709,-122.406,Alki Elementary School,98116,SEATTLE,School-Elementary,0.43857125
8155500020,98008,47.6225,-122.108,Bennett Elementary School,98008,BELLEVUE,School-Elementary,0.32050703
2597501190,98002,47.2846,-122.192,Chinook Elementary School,98092,AUBURN,School-Elementary,0.61880446
5288200225,98126,47.5602,-122.378,Hope Lutheran School,98116,SEATTLE,School-Elementary,0.39756537
6189200050,98005,47.6347,-122.173,Cherry Crest Elementary School,98005,BELLEVUE,School-Elementary,0.39205116
6664900470,98023,47.2911,-122.353,Sherwood Forest Elementary School-Federal Way,98023,FEDERAL WAY,School-Elementary,0.16049148
7954300460,98056,47.5212,-122.192,Kennydale Elementary School,98056,RENTON,School-Elementary,0.36508504
8018600655,98168,47.4889,-122.317,Cedarhurst Elementary School,98168,HIGHLINE,School-Elementary,0.49080427
2508000020,98103,47.6938,-122.356,Greenwood Elementary School,98117,SEATTLE,School-Elementary,0.48719324
1424059130,98006,47.567,-122.124,Cougar Ridge Elementary School,98006,ISSAQUAH,School-Elementary,0.46521288
7856660130,98006,47.5686,-122.154,Tyee Middle School,98006,BELLEVUE,School-Junior High/Middle,0.39626699
5302400080,98028,47.7363,-122.254,Arrowhead Elementary School,98028,NORTHSHORE,School-Elementary,0.11945661
3026059368,98034,47.7153,-122.221,Carl Sandburg Elementary School,98034,LAKE WASHINGTON,School-Elementary,0.44147365
3275910020,98001,47.3503,-122.291,Valhalla Elementary School,98001,FEDERAL WAY,School-Elementary,0.43616966
2229900020,98133,47.7676,-122.339,Echo Lake Elementary School,98133,SHORELINE,School-Elementary,0.17017404
7748000020,98117,47.684,-122.376,Whittier Elementary School,98117,SEATTLE,School-Elementary,0.13893679
7457000005,98117,47.6851,-122.395,Loyal Heights Elementary School,98117,SEATTLE,School-Elementary,0.29258584
9268200285,98117,47.6977,-122.365,Whitman Middle School,98117,SEATTLE,School-Junior High/Middle,0.59010783
1328330780,98058,47.4405,-122.134,Ridgewood Elementary School,98058,KENT,School-Elementary,0.55259798
7806450190,98058,47.465,-122.123,Maywood Middle School,98059,ISSAQUAH,School-Junior High/Middle,0.58259949
626400020,98077,47.7406,-122.07,Cottage Lake Elementary School,98077,NORTHSHORE,School-Elementary,0.52405026
5416510920,98038,47.3601,-122.035,Tahoma High School,98038,TAHOMA,School-High,0.33408162
3330500345,98118,47.5532,-122.28,St. Edward School,98118,SEATTLE,School-Elementary,0.17994819
3885801190,98033,47.6838,-122.212,Kirkland Middle School,98033,LAKE WASHINGTON,School-Junior High/Middle,0.66833367
1035000007,98118,47.5145,-122.27,St. Paul School,98178,SEATTLE,School-Elementary,0.43964306
1471701470,98059,47.4608,-122.065,Maple Hills Elementary School,98059,ISSAQUAH,School-Elementary,0.11397283
7519000225,98117,47.6839,-122.361,Greenwood Elementary School,98117,SEATTLE,School-Elementary,0.23731201
1433290010,98028,47.7769,-122.253,Kenmore Jr High School,98028,NORTHSHORE,School-Junior High/Middle,0.06792825
1223049150,98178,47.4893,-122.229,Dimmit Middle School,98178,RENTON,School-Junior High/Middle,0.27024602
5198600010,98002,47.3139,-122.212,Green River Montessori School,98002,AUBURN,School-Elementary,0.40112574
4310703070,98103,47.6971,-122.341,Robert Eagle Staff Middle School,98103,SEATTLE,School-Junior High/Middle,0.13962865
6154900005,98177,47.7042,-122.371,Viewlands Elementary School,98177,SEATTLE,School-Elementary,0.47536388
3541700170,98166,47.478,-122.358,Seahurst Elementary School,98166,HIGHLINE,School-Elementary,0.51092732
952001495,98116,47.5668,-122.383,Holy Rosary School,98116,SEATTLE,School-Elementary,0.13389706
8122600020,98126,47.5384,-122.37,Our Lady of Guadalupe Catholic School,98126,SEATTLE,School-Elementary,0.2650988
3579700080,98028,47.7333,-122.246,Bastyr University,98028,LAKE WASHINGTON,School-College or University,0.32853742
2769602140,98107,47.6753,-122.363,West Woodland Elementary School,98107,SEATTLE,School-Elementary,0.3548711
5152920170,98003,47.3427,-122.325,Nautilus K-8 School,98003,FEDERAL WAY,School-Elementary,0.13785341
3226049530,98103,47.6945,-122.33,North Seattle College,98103,SEATTLE,School-College or University,0.35844299
4017050020,98038,47.3746,-122.026,Rock Creek Elementary School,98038,TAHOMA,School-Elementary,0.28465604
3982700250,98033,47.689,-122.196,Peter Kirk Elementary School,98033,LAKE WASHINGTON,School-Elementary,0.20414253
2523069134,98027,47.4579,-121.981,Tahoma Elementary School,98038,TAHOMA,School-Elementary,3.81636
7281300010,98177,47.7735,-122.386,Syre Elementary School,98177,SHORELINE,School-Elementary,0.62850593
3396800280,98052,47.7159,-122.1,Sunrise Elementary School-Northshore,98052,NORTHSHORE,School-Elementary,0.88838326
7234600851,98122,47.6105,-122.309,Lake Washington Girls Middle School,98122,SEATTLE,School-Junior High/Middle,0.06720154
7418000020,98059,47.479,-122.132,Liberty High School,98059,ISSAQUAH,School-High,0.66991083
7548300170,98144,47.589,-122.313,Beacon Hill International Elementary School,98144,SEATTLE,School-Elementary,0.26240303
1446300020,98072,47.7742,-122.166,Woodinville High School,98072,NORTHSHORE,School-High,0.27829317
4385700425,98112,47.6364,-122.28,McGilvra Elementary School,98112,SEATTLE,School-Elementary,0.27622319
16000545,98002,47.3098,-122.209,Valley Christian School,98002,AUBURN,School-Elementary,0.25037721
7996720050,98133,47.7152,-122.342,Christ the King School,98133,SEATTLE,School-Elementary,0.54354295
8691310840,98075,47.589,-121.983,Cascade Ridge Elementary School,98075,ISSAQUAH,School-Elementary,0.48346249
4309700130,98059,47.508,-122.113,Apollo Elementary School,98059,ISSAQUAH,School-Elementary,1.41379377
414100280,98133,47.7475,-122.342,Shoreline Childrens Center,98133,SHORELINE,School-Other Facility,0.46215427
321059091,98092,47.3384,-122.164,Arthur Jacobsen Elementary School,98092,AUBURN,School-Elementary,0.22121686
7772000010,98133,47.765,-122.335,Echo Lake Elementary School,98133,SHORELINE,School-Elementary,0.39893724
7200179,98055,47.484,-122.211,Renton High School,98057,RENTON,School-High,0.16081726
7200179,98055,47.484,-122.211,Renton High School,98057,RENTON,School-High,0.16081726
8029500380,98023,47.3066,-122.394,Green Gables Elementary School,98023,FEDERAL WAY,School-Elementary,0.17994471
825059178,98033,47.6646,-122.208,Lakeview Elementary School,98033,LAKE WASHINGTON,School-Elementary,0.40764903
6021502750,98117,47.6858,-122.385,Loyal Heights Elementary School,98117,SEATTLE,School-Elementary,0.19094857
9268200380,98117,47.6959,-122.365,Whitman Middle School,98117,SEATTLE,School-Junior High/Middle,0.58942127
2008000420,98198,47.4118,-122.314,St. Philomena Catholic School,98198,HIGHLINE,School-Elementary,0.52966104
8914100170,98058,47.4602,-122.152,Fairwood Elementary School,98058,KENT,School-Elementary,0.67845914
6654700250,98042,47.3809,-122.098,Crestwood Elementary School,98042,KENT,School-Elementary,0.4351748
6139800430,98077,47.7466,-122.076,Cottage Lake Elementary School,98077,NORTHSHORE,School-Elementary,0.20698551
9477201470,98034,47.7279,-122.192,Helen Keller Elementary School,98034,LAKE WASHINGTON,School-Elementary,0.27345917
3025300095,98039,47.6218,-122.237,St. Thomas School,98039,BELLEVUE,School-Elementary,0.33564916
3211290050,98053,47.6365,-121.972,Rachel Carson Elementary School,98074,LAKE WASHINGTON,School-Elementary,2.33489187
7511200190,98053,47.6555,-122.042,Tesla STEM High School,98053,LAKE WASHINGTON,School-Alternative,0.5097056
5739601300,98004,47.6021,-122.202,Bellevue High School,98004,BELLEVUE,School-High,0.25652248
3278602660,98126,47.5472,-122.372,West Seattle Elementary School,98126,SEATTLE,School-Elementary,0.38108101
8078410250,98074,47.6364,-122.03,Christa McAuliffe Elementary School,98074,LAKE WASHINGTON,School-Elementary,0.67847358
2798000020,98040,47.5569,-122.225,Northwest Yeshiva High School,98040,MERCER ISLAND,School-High,0.23950025
2739200050,98059,47.4913,-122.143,Apollo Elementary School,98059,ISSAQUAH,School-Elementary,0.45944229
9278200095,98116,47.5751,-122.393,James Madison Middle School,98116,SEATTLE,School-Junior High/Middle,0.19340908
3222079120,98010,47.3537,-121.939,Summit Trail Middle School,98051,TAHOMA,School-Junior High/Middle,3.1566612
4401200010,98052,47.6859,-122.109,Horace Mann Elementary School,98052,LAKE WASHINGTON,School-Elementary,0.44690799
2473250280,98058,47.4576,-122.16,Lindbergh High School,98058,RENTON,School-High,0.34660357
4441300170,98117,47.6952,-122.402,North Beach Elementary School,98117,SEATTLE,School-Elementary,0.69386434
723049530,98146,47.4952,-122.34,New Start High School,98146,HIGHLINE,School-High,0.10835665
6752510010,98052,47.7036,-122.125,Norman Rockwell Elementary School,98052,LAKE WASHINGTON,School-Elementary,0.29323026
955000430,98112,47.6193,-122.304,Edmonds S. Meany Middle School,98112,SEATTLE,School-Junior High/Middle,0.16969999
8663100050,98028,47.7762,-122.257,Kenmore Jr High School,98028,NORTHSHORE,School-Junior High/Middle,0.13842088
226109056,98019,47.7654,-121.48,Skykomish K-12 School,98288,SKYKOMISH,School-K-12,6.69554804
2558600130,98034,47.7236,-122.174,Robert Frost Elementary School,98034,LAKE WASHINGTON,School-Elementary,0.44418715
8823900290,98105,47.6684,-122.309,University Child Development School,98105,SEATTLE,School-Elementary,0.43907204
8691400080,98075,47.5979,-121.974,Cascade Ridge Elementary School,98075,ISSAQUAH,School-Elementary,0.46211975
621069102,98042,47.3427,-122.087,Grass Lake Elementary School,98042,KENT,School-Elementary,0.13463207
5456000280,98040,47.5735,-122.208,French-American School of Puget Sound,98040,MERCER ISLAND,School-Alternative,0.21487385
2891400380,98092,47.2853,-122.008,Black Diamond Elementary School,98010,ENUMCLAW,School-Elementary,1.69741962
2297400020,98034,47.7184,-122.226,Carl Sandburg Elementary School,98034,LAKE WASHINGTON,School-Elementary,0.26806394
7215721350,98075,47.5997,-122.016,Eastside Catholic High School,98074,LAKE WASHINGTON,School-High,0.70122498
5490210670,98052,47.6958,-122.12,Redmond Middle School,98052,LAKE WASHINGTON,School-Junior High/Middle,0.28277864
6431500122,98103,47.6931,-122.352,St. John Catholic School,98103,SEATTLE,School-Elementary,0.51604885
3376600170,98008,47.6219,-122.109,Bennett Elementary School,98008,BELLEVUE,School-Elementary,0.38152509
8861000235,98004,47.6381,-122.205,Clyde Hill Elementary School,98004,BELLEVUE,School-Elementary,0.56587226
2881700231,98155,47.743,-122.328,Parkwood Elementary School,98133,SHORELINE,School-Elementary,0.42499657
534000080,98117,47.7003,-122.362,Viewlands Elementary School,98177,SEATTLE,School-Elementary,0.39318681
6371000020,98116,47.5788,-122.41,Alki Elementary School,98116,SEATTLE,School-Elementary,0.15282177
7212651440,98003,47.2674,-122.306,Rainier View Elementary School-Federal Way,98003,FEDERAL WAY,School-Elementary,0.59890149
7575500080,98022,47.1948,-121.999,Enumclaw High School,98022,ENUMCLAW,School-High,0.43132253
7197800020,98075,47.5973,-122.034,Skyline High School,98075,ISSAQUAH,School-High,0.22404682
5592900285,98056,47.4841,-122.19,Renton Prep Christian School,98057,RENTON,School-High,0.58722905
525069127,98053,47.6779,-122.075,The Bear Creek School,98053,LAKE WASHINGTON,School-K-12,0.49846751
2460900010,98144,47.5939,-122.302,Thurgood Marshall Elementary School,98144,SEATTLE,School-Elementary,0.22621989
1566100595,98115,47.7,-122.299,Sacajawea Elementary School,98115,SEATTLE,School-Elementary,0.41553614
8682291680,98053,47.7196,-122.022,Laura Ingalls Wilder Elementary School,98077,LAKE WASHINGTON,School-Elementary,0.92046294
7841300285,98055,47.4759,-122.212,St. Anthony Elementary School,98057,RENTON,School-Elementary,0.17937595
6071700020,98006,47.5484,-122.172,Jing Mei Elementary School,98006,BELLEVUE,School-Alternative,0.26486586
4315700275,98136,47.5382,-122.391,Gatewood Elementary School,98136,SEATTLE,School-Elementary,0.18346197
2330000130,98005,47.613,-122.167,Cedar Park Christian International School,98005,BELLEVUE,School-Elementary,0.63759466
1246700103,98033,47.6934,-122.161,Mark Twain Elementary School-Lake Washington,98033,LAKE WASHINGTON,School-Elementary,0.59069952
7504200250,98074,47.631,-122.061,Margaret Mead Elementary School,98074,LAKE WASHINGTON,School-Elementary,0.52468958
3797310010,98022,47.1927,-122.011,Enumclaw High School,98022,ENUMCLAW,School-High,0.23471338
4058000010,98010,47.3458,-121.948,Summit Trail Middle School,98051,TAHOMA,School-Junior High/Middle,3.0751345
3888100022,98033,47.6883,-122.168,Mark Twain Elementary School-Lake Washington,98033,LAKE WASHINGTON,School-Elementary,0.11359562
1934800022,98122,47.6029,-122.307,James A. Garfield High School,98122,SEATTLE,School-High,0.28597973
3501100280,98117,47.6926,-122.365,Greenwood Elementary School,98117,SEATTLE,School-Elementary,0.43309879
2725069108,98074,47.6217,-122.021,Inglewood Middle School,98074,LAKE WASHINGTON,School-Junior High/Middle,0.27195601
126039413,98177,47.7708,-122.362,Einstein Middle School,98177,SHORELINE,School-Junior High/Middle,0.09113768
461001435,98117,47.6823,-122.371,Whittier Elementary School,98117,SEATTLE,School-Elementary,0.13142539
6403500290,98059,47.4938,-122.161,Honey Dew Elementary School,98059,RENTON,School-Elementary,0.20507494
2826049108,98125,47.7171,-122.307,Hazel Wolf K-8 School,98125,SEATTLE,School-Alternative,0.4343386
1823069102,98059,47.4749,-122.092,Maywood Middle School,98059,ISSAQUAH,School-Junior High/Middle,1.09747466
4233400280,98010,47.3125,-121.998,Black Diamond Elementary School,98010,ENUMCLAW,School-Elementary,0.37524319
1088800470,98011,47.739,-122.203,Cedar Park Christian School,98011,NORTHSHORE,School-K-12,0.82354309
2025701060,98038,47.3504,-122.035,Glacier Park Elementary School,98038,TAHOMA,School-Elementary,0.4491199
7922900250,98008,47.5866,-122.118,Spiritridge Elementary School,98008,BELLEVUE,School-Elementary,0.12783225
6372000280,98116,47.5812,-122.403,Alki Elementary School,98116,SEATTLE,School-Elementary,0.35911679
1424130050,98072,47.7239,-122.092,Sunrise Elementary School-Northshore,98052,NORTHSHORE,School-Elementary,0.80558224
7942601435,98122,47.6056,-122.311,Lake Washington Girls Middle School,98122,SEATTLE,School-Junior High/Middle,0.29733784
3959401284,98108,47.5658,-122.318,Asa Mercer Middle School,98108,SEATTLE,School-Junior High/Middle,0.29904018
1370802335,98199,47.642,-122.405,Catharine Blaine K-8 School,98199,SEATTLE,School-Elementary,0.22107601
4058801680,98178,47.5094,-122.244,Lakeridge Elementary School-Renton,98178,RENTON,School-Elementary,0.68719872
3501100050,98117,47.6941,-122.365,Greenwood Elementary School,98117,SEATTLE,School-Elementary,0.5235273
1231000895,98118,47.5543,-122.268,Orca K-8 School,98118,SEATTLE,School-Alternative,0.37266461
7129300500,98178,47.5107,-122.257,Amazing Grace Christian School,98178,SEATTLE,School-Elementary,0.12933361
6752600050,98031,47.3968,-122.171,Sunrise Elementary School-Kent,98042,KENT,School-Elementary,0.50413126
3303990380,98059,47.5229,-122.152,Newcastle Elementary School,98059,ISSAQUAH,School-Elementary,0.43052991
2579500006,98040,47.5419,-122.214,Islander Middle School,98040,MERCER ISLAND,School-Junior High/Middle,0.72904494
3365900462,98168,47.4738,-122.264,Tukwila Elementary School,98168,TUKWILA,School-Elementary,0.40643941
2695600130,98126,47.5318,-122.379,Northwest Montessori - West Seattle,98126,SEATTLE,School-Elementary,0.32007273
3438501700,98106,47.5435,-122.359,Captain Stephen E. Sanislo Elementary School,98106,SEATTLE,School-Elementary,0.26867392
3876311350,98034,47.7334,-122.168,Kamiakin Middle School,98034,LAKE WASHINGTON,School-Junior High/Middle,0.44369536
4046710050,98014,47.698,-121.92,Stillwater Elementary School,98014,RIVERVIEW,School-Elementary,0.51424572
1725059259,98033,47.6576,-122.186,Kirkland Seventh-day Adventist School K-8,98033,LAKE WASHINGTON,School-Elementary,0.44441131
7518503220,98117,47.6808,-122.38,Salmon Bay K-8 School,98117,SEATTLE,School-Alternative,0.27056082
3445000005,98198,47.4224,-122.293,Madrona Elementary School,98198,HIGHLINE,School-Elementary,0.15633951
3530420020,98198,47.3793,-122.321,Parkside Elementary School,98198,HIGHLINE,School-Elementary,0.72231889
6893300290,98024,47.5247,-121.926,Echo Glen Childrens Center,98065,ISSAQUAH,School-Other Facility,1.23713043
7856560480,98006,47.5574,-122.149,Forest Ridge School of the Sacred Heart,98006,BELLEVUE,School-High,0.31675215
8121100415,98118,47.5683,-122.283,Hawthorne Elementary School,98118,SEATTLE,School-Elementary,0.16600725
5100401060,98115,47.6919,-122.313,The Perkins School,98115,SEATTLE,School-Elementary,0.28507848
1180002580,98178,47.4976,-122.225,Bryn Mawr Elementary School,98178,RENTON,School-Elementary,0.20387167
3379100130,98052,47.6935,-122.112,Horace Mann Elementary School,98052,LAKE WASHINGTON,School-Elementary,0.13410787
8645900080,98027,47.4487,-121.981,Tahoma Elementary School,98038,TAHOMA,School-Elementary,3.2512046
7569500010,98005,47.5893,-122.165,Woodridge Elementary School,98005,BELLEVUE,School-Elementary,0.41046082
8026200080,98056,47.5147,-122.193,Kennydale Elementary School,98056,RENTON,School-Elementary,0.28185177
5101404555,98115,47.6971,-122.317,The Perkins School,98115,SEATTLE,School-Elementary,0.20057597
9432900250,98022,47.2089,-122.011,Byron Kibler Elementary School,98022,ENUMCLAW,School-Elementary,0.68715458
3995700250,98155,47.7397,-122.3,Briarcrest Elementary School,98155,SHORELINE,School-Elementary,0.20459443
2574900080,98040,47.5591,-122.229,Northwest Yeshiva High School,98040,MERCER ISLAND,School-High,0.4278645
8731982630,98023,47.3192,-122.385,Twin Lakes Elementary School,98023,FEDERAL WAY,School-Elementary,0.26926902
2968800660,98166,47.459,-122.355,Gregory Heights Elementary School,98166,HIGHLINE,School-Elementary,0.07466932
2872900010,98074,47.6256,-122.036,Samantha Smith Elementary School,98074,LAKE WASHINGTON,School-Elementary,0.52300677
1118000080,98112,47.6308,-122.287,McGilvra Elementary School,98112,SEATTLE,School-Elementary,0.24751003
8923600185,98115,47.676,-122.272,View Ridge Elementary School,98115,SEATTLE,School-Elementary,0.37436619
1725059252,98033,47.6585,-122.186,International Community School,98033,LAKE WASHINGTON,School-Alternative,0.4363222
3818700190,98028,47.7642,-122.264,Kenmore Elementary School,98028,NORTHSHORE,School-Elementary,0.88225334
5125400305,98002,47.33,-122.22,Cascade Middle School-Auburn,98002,AUBURN,School-Junior High/Middle,0.23661957
4232400010,98112,47.6246,-122.312,St. Joseph School,98112,SEATTLE,School-Elementary,0.18372361
5100402606,98115,47.6934,-122.321,The Perkins School,98115,SEATTLE,School-Elementary,0.15129869
3876300080,98034,47.7256,-122.18,Robert Frost Elementary School,98034,LAKE WASHINGTON,School-Elementary,0.16490141
1246700050,98033,47.6934,-122.163,Mark Twain Elementary School-Lake Washington,98033,LAKE WASHINGTON,School-Elementary,0.53505939
1837010010,98177,47.7694,-122.367,Einstein Middle School,98177,SHORELINE,School-Junior High/Middle,0.18717033
